lam_N,mu,pole_index,re,im,G_exact_DC,G_exact_DC_imag,mark,D_star,N_star,A_star,S_star
0.7346179014327073,6.0,2,-0.9999765126388763,0.0,-0.00021023082569396014,0.0,,46.510669923601355,0.003996460159805826,0.6691609416456243,0.8266121231129958
0.7346179014327073,6.0,3,-183.81974401238523,0.0,-0.00021023082569396014,0.0,,46.510669923601355,0.003996460159805826,0.6691609416456243,0.8266121231129958
0.7346179014327073,-3.0,0,-0.07779736682402799,0.0,0.049994891637235174,0.0,,46.510669923601355,0.003996460159805826,0.6691609416456243,0.8266121231129958
0.7346179014327073,-3.0,1,-0.12572218140803068,0.0,0.049994891637235174,0.0,,46.510669923601355,0.003996460159805826,0.6691609416456243,0.8266121231129958
0.7346179014327073,-3.0,2,-0.9993716087260585,0.0,0.049994891637235174,0.0,,46.510669923601355,0.003996460159805826,0.6691609416456243,0.8266121231129958
0.7346179014327073,-3.0,3,-183.816852740371,0.0,0.049994891637235174,0.0,,46.510669923601355,0.003996460159805826,0.6691609416456243,0.8266121231129958
0.7504890645042082,6.0,0,-0.10000000000003305,0.0,-0.0002526040676635748,0.0,,46.06701202995964,0.004122100960891254,0.6836143483213237,0.7792825803200596
0.7504890645042082,6.0,1,-0.10002808342349861,0.0,-0.0002526040676635748,0.0,,46.06701202995964,0.004122100960891254,0.6836143483213237,0.7792825803200596
0.7504890645042082,6.0,2,-0.9999717769914749,0.0,-0.0002526040676635748,0.0,,46.06701202995964,0.004122100960891254,0.6836143483213237,0.7792825803200596
0.7504890645042082,6.0,3,-182.06737702355025,0.0,-0.0002526040676635748,0.0,,46.06701202995964,0.004122100960891254,0.6836143483213237,0.7792825803200596
0.7504890645042082,-3.0,0,-0.07572626054065289,0.0,0.05944733354616403,0.0,,46.06701202995964,0.004122100960891254,0.6836143483213237,0.7792825803200596
0.7504890645042082,-3.0,1,-0.1280038226889312,0.0,0.05944733354616403,0.0,,46.06701202995964,0.004122100960891254,0.6836143483213237,0.7792825803200596
0.7504890645042082,-3.0,2,-0.999251973857584,0.0,0.05944733354616403,0.0,,46.06701202995964,0.004122100960891254,0.6836143483213237,0.7792825803200596
0.7504890645042082,-3.0,3,-182.06439482687807,0.0,0.05944733354616403,0.0,,46.06701202995964,0.004122100960891254,0.6836143483213237,0.7792825803200596
0.7667031185081937,6.0,0,-0.10000000000003924,0.0,-0.00030373729868265695,0.0,,45.54884216848182,0.004259037603286762,0.6983792336942568,0.7344480907938777
0.7667031185081937,6.0,1,-0.10003376861954301,0.0,-0.00030373729868265695,0.0,,45.54884216848182,0.004259037603286762,0.6983792336942568,0.7344480907938777
0.7667031185081937,6.0,2,-0.9999660616200927,0.0,-0.00030373729868265695,0.0,,45.54884216848182,0.004259037603286762,0.6983792336942568,0.7344480907938777
0.7667031185081937,6.0,3,-180.0206951097057,0.0,-0.00030373729868265695,0.0,,45.54884216848182,0.004259037603286762,0.6983792336942568,0.7344480907938777
0.7667031185081937,-3.0,0,-0.07348556736380928,0.0,0.07061068275490505,0.0,,45.54884216848182,0.004259037603286762,0.6983792336942568,0.7344480907938777
0.7667031185081937,-3.0,1,-0.13048513695041408,0.0,0.07061068275490505,0.0,,45.54884216848182,0.004259037603286762,0.6983792336942568,0.7344480907938777
0.7667031185081937,-3.0,2,-0.9991104266397031,0.0,0.07061068275490505,0.0,,45.54884216848182,0.004259037603286762,0.6983792336942568,0.7344480907938777
0.7667031185081937,-3.0,3,-180.01761380899123,0.0,0.07061068275490505,0.0,,45.54884216848182,0.004259037603286762,0.6983792336942568,0.7344480907938777
0.7832674714834479,6.0,0,-0.10000000000007091,0.0,-0.00036548311228561304,0.0,,44.94481660774933,0.004409494677750679,0.7134621466471954,0.6920018327639746
0.7832674714834479,6.0,1,-0.10004063395244868,0.0,-0.00036548311228561304,0.0,,44.94481660774933,0.004409494677750679,0.7134621466471954,0.6920018327639746
